date,area,area_type,unvaccinated_cases,vaccinated_cases,unvaccinated_hosp,vaccinated_hosp,unvaccinated_deaths,vaccinated_deaths,population_unvaccinated,population_vaccinated,unvaccinated_cases_per_100k,vaccinated_cases_per_100k,unvaccinated_hosp_per_100k,vaccinated_hosp_per_100k,unvaccinated_deaths_per_100k,vaccinated_deaths_per_100k
3/11/23,California,State,484,923,50,86,6,7,5608039,28893305,13.68443713,4.591276175,1.04696643,0.395049501,0.137557633,0.032137944
3/12/23,California,State,457,837,40,99,3,12,5607532,28893397,13.44365298,4.575934277,0.998656807,0.397025956,0.122284507,0.03263227
3/13/23,California,State,956,1678,50,119,10,19,5606234,28893804,13.30661546,4.510111777,0.93518343,0.394548257,0.132505554,0.038070446
3/14/23,California,State,729,1235,41,94,6,11,5605020,28894245,12.8762125,4.377045622,0.879313799,0.374271268,0.132534254,0.04004752
3/15/23,California,State,662,1180,41,95,9,7,5603877,28894672,12.40977579,4.233108641,0.846352827,0.359927948,0.130012031,0.034608457
3/16/23,California,State,696,1143,52,85,5,15,5602679,28895081,12.05545725,4.088189662,0.851633401,0.343113269,0.12749003,0.035102366
3/17/23,California,State,655,1011,42,85,9,10,5601291,28895548,11.8314561,3.958593008,0.805936652,0.327781587,0.122420757,0.040045714
3/18/23,California,State,435,731,27,75,3,15,5600529,28895700,11.70807768,3.86364951,0.747378379,0.322341584,0.114785075,0.044000615
3/19/23,California,State,373,647,39,78,4,11,5600037,28895771,11.49482201,3.76970635,0.744893038,0.31195865,0.117346163,0.043506119
3/20/23,California,State,686,1253,50,99,5,13,5598852,28896179,10.80833816,3.55954131,0.745050695,0.302066631,0.104613282,0.04053922
3/21/23,California,State,587,1080,47,106,4,5,5597734,28896617,10.4481053,3.482859504,0.760511817,0.307994531,0.09953007,0.037572367
3/22/23,California,State,517,966,42,83,3,6,5596569,28897068,10.08015549,3.377010923,0.763222712,0.302057338,0.084235283,0.037077415
3/23/23,California,State,525,940,31,82,0,9,5595368,28897478,9.645733502,3.276608232,0.709770755,0.300569977,0.071487702,0.034110737
3/24/23,California,State,467,901,26,74,4,3,5594067,28897972,9.167876303,3.222173712,0.669076209,0.295126988,0.058735698,0.030649704
3/25/23,California,State,311,567,33,52,4,14,5593429,28898127,8.852223871,3.141083454,0.684476629,0.283755414,0.061296415,0.030155192
3/26/23,California,State,284,603,28,60,1,11,5592830,28898184,8.625840074,3.119326015,0.656452739,0.274856619,0.053640107,0.030155133
3/27/23,California,State,607,1016,33,83,4,7,5591769,28898483,8.425649506,3.002134848,0.613146113,0.266944314,0.051095509,0.027188773
3/28/23,California,State,502,980,28,74,3,9,5590686,28898869,8.2100837,2.952661276,0.564714752,0.251122037,0.048550137,0.029165748
3/29/23,California,State,539,924,37,81,3,7,5589458,28899278,8.268115748,2.931857724,0.55205966,0.250129828,0.048560803,0.029659663
3/30/23,California,State,481,961,38,65,5,9,5588295,28899658,8.157356454,2.942199919,0.570069097,0.241723078,0.061352728,0.029659273
3/31/23,California,State,408,902,30,78,2,6,5587014,28900059,8.008366749,2.942653409,0.580427603,0.243696981,0.056252895,0.031141805
